DateTime,temp,windspeed,humidity,holiday,Amount(total),month,hour
2021-02-04 02:00:00,0.1,2.2,71.0,0,16.37,2,2
2021-02-04 03:00:00,-1.6,1.5,67.2,0,14.13,2,3
2021-02-04 04:00:00,-2.8,2.4,51.8,0,10.82,2,4
2021-02-04 05:00:00,-4.4,2.4,46.1,0,11.73,2,5
2021-02-04 06:00:00,-5.4,1.2,46.4,0,11.96,2,6
2021-02-04 07:00:00,-6.0,1.5,45.4,0,12.12,2,7
2021-02-04 08:00:00,-5.9,2.2,45.9,0,11.47,2,8
2021-02-04 09:00:00,-5.8,2.9,36.8,0,12.15,2,9
2021-02-04 10:00:00,-4.4,1.6,40.6,0,13.51,2,10
2021-02-04 11:00:00,-3.8,2.2,35.6,0,14.65,2,11
2021-02-04 12:00:00,-3.2,2.8,31.9,0,19.42,2,12
2021-02-04 13:00:00,-1.8,3.2,28.5,0,29.01,2,13
2021-02-04 14:00:00,-0.6,3.0,24.8,0,29.7,2,14
2021-02-04 15:00:00,0.6,2.5,24.7,0,30.17,2,15
2021-02-04 16:00:00,-0.2,1.9,25.9,0,31.72,2,16
2021-02-04 17:00:00,0.2,1.5,26.4,0,32.52,2,17
2021-02-04 18:00:00,-0.3,1.7,30.4,0,30.09,2,18
2021-02-04 19:00:00,-0.9,2.7,36.5,0,27.93,2,19
2021-02-04 20:00:00,-1.5,1.1,40.6,0,26.61,2,20
2021-02-04 21:00:00,-1.7,1.5,45.1,0,24.69,2,21
2021-02-04 22:00:00,-2.2,1.0,45.8,0,20.98,2,22
2021-02-04 23:00:00,-2.4,0.6,48.2,0,19.69,2,23
2021-02-05 00:00:00,-3.2,0.8,56.9,0,19.4,2,0
2021-02-05 01:00:00,-3.3,1.1,60.8,0,17.91,2,1
2021-02-05 02:00:00,-2.8,1.2,58.1,0,15.61,2,2
2021-02-05 03:00:00,-2.7,1.4,60.2,0,14.63,2,3
2021-02-05 04:00:00,-3.0,0.9,58.9,0,14.64,2,4
2021-02-05 05:00:00,-3.0,1.5,59.5,0,15.35,2,5
2021-02-05 06:00:00,-3.3,1.2,63.2,0,14.23,2,6
2021-02-05 07:00:00,-3.6,1.1,65.2,0,13.14,2,7
2021-02-05 08:00:00,-3.2,1.5,66.1,0,13.82,2,8
2021-02-05 09:00:00,-2.2,1.3,61.2,0,13.61,2,9
2021-02-05 10:00:00,-0.7,1.1,57.7,0,13.71,2,10
2021-02-05 11:00:00,1.1,1.2,57.1,0,17.02,2,11
2021-02-05 12:00:00,2.3,1.3,59.2,0,19.62,2,12
2021-02-05 13:00:00,3.8,1.1,56.6,0,26.72,2,13
2021-02-05 14:00:00,5.9,2.4,55.4,0,27.9,2,14
2021-02-05 15:00:00,6.7,1.7,53.3,0,29.68,2,15
2021-02-05 16:00:00,6.8,2.5,50.3,0,25.08,2,16
2021-02-05 17:00:00,6.3,2.0,54.7,0,23.33,2,17
2021-02-05 18:00:00,5.2,1.6,60.8,0,22.65,2,18
2021-02-05 19:00:00,4.6,1.3,65.2,0,20.81,2,19
2021-02-05 20:00:00,4.4,1.2,69.7,0,18.97,2,20
2021-02-05 21:00:00,4.5,0.6,70.2,0,16.37,2,21
2021-02-05 22:00:00,4.4,0.4,66.0,0,13.12,2,22
2021-02-05 23:00:00,4.1,1.2,61.5,0,11.91,2,23
2021-02-06 00:00:00,3.9,0.9,56.4,1,11.61,2,0
2021-02-06 01:00:00,4.1,0.7,51.3,1,11.41,2,1
2021-02-06 02:00:00,3.9,0.7,56.7,1,9.02,2,2
2021-02-06 03:00:00,4.1,0.7,60.0,1,9.15,2,3
2021-02-06 04:00:00,4.1,0.8,63.4,1,8.34,2,4
2021-02-06 05:00:00,4.3,0.9,64.5,1,7.89,2,5
2021-02-06 06:00:00,4.4,0.9,66.8,1,7.65,2,6
2021-02-06 07:00:00,4.3,0.7,69.7,1,7.37,2,7
2021-02-06 08:00:00,4.5,1.2,71.5,1,7.38,2,8
2021-02-06 09:00:00,5.1,1.1,72.3,1,7.24,2,9
2021-02-06 10:00:00,6.2,0.9,70.5,1,6.19,2,10
2021-02-06 11:00:00,6.8,1.1,70.6,1,6.08,2,11
2021-02-06 12:00:00,7.9,1.0,69.4,1,5.91,2,12
2021-02-06 13:00:00,9.3,1.7,64.1,1,8.09,2,13
2021-02-06 14:00:00,10.0,1.9,61.0,1,8.68,2,14
2021-02-06 15:00:00,10.7,2.4,59.3,1,9.26,2,15
2021-02-06 16:00:00,9.9,2.4,61.8,1,8.04,2,16
2021-02-06 17:00:00,9.3,1.5,68.6,1,10.05,2,17
2021-02-06 18:00:00,8.4,1.7,70.9,1,9.72,2,18
2021-02-06 19:00:00,8.1,1.4,72.9,1,9.43,2,19
2021-02-06 20:00:00,8.1,1.2,74.3,1,9.53,2,20
2021-02-06 21:00:00,8.1,1.1,74.9,1,7.76,2,21
2021-02-06 22:00:00,8.2,1.1,75.7,1,7.48,2,22
2021-02-06 23:00:00,8.1,2.5,77.4,1,5.52,2,23
2021-02-07 00:00:00,7.9,1.7,78.9,1,4.15,2,0
2021-02-07 01:00:00,7.2,2.3,79.0,1,4.63,2,1
2021-02-07 02:00:00,6.9,2.0,80.7,1,4.66,2,2
2021-02-07 03:00:00,6.6,1.6,79.8,1,4.44,2,3
2021-02-07 04:00:00,6.2,1.4,81.4,1,4.58,2,4
2021-02-07 05:00:00,5.5,1.1,78.3,1,4.35,2,5
2021-02-07 06:00:00,5.5,0.9,79.6,1,4.4,2,6
2021-02-07 07:00:00,5.5,1.2,80.8,1,4.38,2,7
2021-02-07 08:00:00,5.2,1.3,81.0,1,3.77,2,8
2021-02-07 09:00:00,4.4,1.7,84.6,1,3.8,2,9
2021-02-07 10:00:00,4.3,2.0,82.1,1,4.0,2,10
2021-02-07 11:00:00,5.0,2.6,75.9,1,3.8,2,11
2021-02-07 12:00:00,5.6,2.5,68.3,1,5.03,2,12
2021-02-07 13:00:00,6.9,3.1,59.1,1,5.71,2,13
2021-02-07 14:00:00,7.6,2.2,46.8,1,9.15,2,14
2021-02-07 15:00:00,8.1,3.6,32.3,1,8.09,2,15
2021-02-07 16:00:00,7.3,2.5,26.8,1,6.4,2,16
2021-02-07 17:00:00,6.7,3.0,26.7,1,8.99,2,17
2021-02-07 18:00:00,5.2,2.4,23.9,1,6.77,2,18
2021-02-07 19:00:00,3.9,2.3,26.6,1,8.69,2,19
2021-02-07 20:00:00,2.8,3.5,25.9,1,7.36,2,20
2021-02-07 21:00:00,1.1,2.8,39.1,1,7.71,2,21
2021-02-07 22:00:00,-0.4,2.8,38.2,1,8.93,2,22
2021-02-07 23:00:00,-0.9,1.7,43.9,1,7.74,2,23
2021-02-08 00:00:00,-1.5,1.8,47.2,0,6.7,2,0
2021-02-08 01:00:00,-1.9,2.0,45.5,0,7.14,2,1
2021-02-08 02:00:00,-2.2,1.6,45.8,0,8.55,2,2
2021-02-08 03:00:00,-2.4,1.9,45.6,0,7.66,2,3
2021-02-08 04:00:00,-2.8,1.3,45.7,0,6.65,2,4
2021-02-08 05:00:00,-3.2,2.1,45.0,0,6.8,2,5
2021-02-08 06:00:00,-3.6,2.0,44.2,0,7.07,2,6
2021-02-08 07:00:00,-3.9,2.7,41.9,0,7.01,2,7
2021-02-08 08:00:00,-4.1,2.5,39.7,0,6.18,2,8
2021-02-08 09:00:00,-3.9,2.1,35.4,0,6.31,2,9
2021-02-08 10:00:00,-2.8,2.3,29.1,0,5.39,2,10
2021-02-08 11:00:00,-1.9,3.0,24.6,0,6.95,2,11
2021-02-08 12:00:00,-1.3,3.1,24.1,0,9.43,2,12
2021-02-08 13:00:00,0.1,3.5,21.5,0,20.57,2,13
2021-02-08 14:00:00,0.6,3.2,21.1,0,25.84,2,14
2021-02-08 15:00:00,0.9,3.0,21.0,0,28.06,2,15
2021-02-08 16:00:00,0.6,3.1,22.5,0,27.83,2,16
2021-02-08 17:00:00,0.6,3.1,25.1,0,27.73,2,17
2021-02-08 18:00:00,-0.5,2.3,29.5,0,29.54,2,18
2021-02-08 19:00:00,-1.3,2.9,28.6,0,26.77,2,19
2021-02-08 20:00:00,-1.7,1.9,31.7,0,23.45,2,20
2021-02-08 21:00:00,-2.1,2.1,33.6,0,21.33,2,21
2021-02-08 22:00:00,-2.8,3.0,36.1,0,19.23,2,22
2021-02-08 23:00:00,-3.2,3.2,37.7,0,19.18,2,23
2021-02-09 00:00:00,-3.4,2.4,36.3,0,19.49,2,0
2021-02-09 01:00:00,-3.4,2.3,36.8,0,17.39,2,1
2021-02-09 02:00:00,-3.5,1.7,38.4,0,16.07,2,2
2021-02-09 03:00:00,-3.3,1.7,38.3,0,13.85,2,3
2021-02-09 04:00:00,-3.4,1.7,42.3,0,13.56,2,4
2021-02-09 05:00:00,-3.6,1.0,45.7,0,13.05,2,5
2021-02-09 06:00:00,-3.6,0.6,46.7,0,11.71,2,6
2021-02-09 07:00:00,-4.5,0.7,58.2,0,11.73,2,7
2021-02-09 08:00:00,-4.8,0.6,59.4,0,11.73,2,8
2021-02-09 09:00:00,-3.4,1.5,54.7,0,11.32,2,9
2021-02-09 10:00:00,-1.0,1.2,41.4,0,10.07,2,10
2021-02-09 11:00:00,0.0,1.5,29.8,0,11.23,2,11
2021-02-09 12:00:00,1.2,2.5,25.6,0,15.74,2,12
2021-02-09 13:00:00,2.8,1.8,25.1,0,26.94,2,13
2021-02-09 14:00:00,3.9,2.6,21.6,0,30.64,2,14
2021-02-09 15:00:00,4.5,3.0,22.9,0,28.45,2,15
2021-02-09 16:00:00,3.6,2.5,26.9,0,24.05,2,16
2021-02-09 17:00:00,4.1,2.2,31.3,0,21.43,2,17
2021-02-09 18:00:00,3.0,1.9,38.3,0,21.32,2,18
2021-02-09 19:00:00,2.4,2.0,39.2,0,18.41,2,19
2021-02-09 20:00:00,2.0,1.5,49.0,0,17.26,2,20
2021-02-09 21:00:00,1.5,1.4,52.3,0,15.57,2,21
2021-02-09 22:00:00,1.5,1.5,52.4,0,15.05,2,22
2021-02-09 23:00:00,0.8,1.1,57.8,0,12.97,2,23
2021-02-10 00:00:00,0.5,0.9,60.6,0,12.59,2,0
2021-02-10 01:00:00,0.3,0.9,63.7,0,12.09,2,1
2021-02-10 02:00:00,-0.5,0.8,67.4,0,10.17,2,2
2021-02-10 03:00:00,-0.7,0.3,68.7,0,9.74,2,3
2021-02-10 04:00:00,-0.6,0.7,68.9,0,9.64,2,4
2021-02-10 05:00:00,-0.4,0.6,67.1,0,8.53,2,5
2021-02-10 06:00:00,-0.4,1.1,67.1,0,7.72,2,6
2021-02-10 07:00:00,-0.1,0.9,69.4,0,7.53,2,7
2021-02-10 08:00:00,0.3,0.9,68.5,0,6.83,2,8
2021-02-10 09:00:00,1.3,0.9,65.6,0,6.43,2,9
2021-02-10 10:00:00,2.5,1.3,62.8,0,6.41,2,10
2021-02-10 11:00:00,3.9,1.0,60.8,0,7.31,2,11
2021-02-10 12:00:00,5.6,1.0,57.1,0,7.13,2,12
2021-02-10 13:00:00,6.3,0.8,58.1,0,15.9,2,13
2021-02-10 14:00:00,6.9,2.0,58.4,0,21.87,2,14
2021-02-10 15:00:00,7.3,2.3,55.9,0,19.56,2,15
2021-02-10 16:00:00,7.7,2.9,54.5,0,16.26,2,16
2021-02-10 17:00:00,7.0,2.2,55.5,0,16.24,2,17
2021-02-10 18:00:00,6.5,2.6,58.7,0,15.02,2,18
2021-02-10 19:00:00,6.1,2.2,63.8,0,13.11,2,19
2021-02-10 20:00:00,5.7,1.4,71.6,0,12.23,2,20
2021-02-10 21:00:00,5.3,1.4,75.4,0,10.62,2,21
2021-02-10 22:00:00,5.5,1.4,74.4,0,8.48,2,22
2021-02-10 23:00:00,5.5,1.6,75.1,0,8.38,2,23
2021-02-11 00:00:00,5.3,1.4,75.1,1,7.8,2,0
2021-02-11 01:00:00,5.2,0.9,75.6,1,6.73,2,1
2021-02-11 02:00:00,4.6,0.1,75.2,1,6.42,2,2
2021-02-11 03:00:00,4.0,1.5,74.4,1,7.35,2,3
2021-02-11 04:00:00,2.6,0.2,82.0,1,5.44,2,4
2021-02-11 05:00:00,1.9,0.3,86.6,1,3.52,2,5
2021-02-11 06:00:00,1.7,0.8,86.3,1,3.53,2,6
2021-02-11 07:00:00,1.5,0.5,87.3,1,3.02,2,7
2021-02-11 08:00:00,1.2,0.2,88.0,1,2.73,2,8
2021-02-11 09:00:00,2.3,1.1,83.4,1,3.13,2,9
2021-02-11 10:00:00,3.5,1.2,75.6,1,2.64,2,10
2021-02-11 11:00:00,4.8,1.5,70.7,1,2.03,2,11
2021-02-11 12:00:00,6.2,1.3,63.3,1,2.77,2,12
2021-02-11 13:00:00,7.4,1.4,55.4,1,4.04,2,13
2021-02-11 14:00:00,9.1,1.5,43.7,1,2.24,2,14
2021-02-11 15:00:00,10.3,1.4,36.4,1,3.42,2,15
2021-02-11 16:00:00,10.0,1.7,37.5,1,2.41,2,16
2021-02-11 17:00:00,10.2,1.0,36.5,1,2.68,2,17
2021-02-11 18:00:00,9.2,0.3,39.4,1,1.3,2,18
2021-02-11 19:00:00,8.2,0.5,43.2,1,1.48,2,19
2021-02-11 20:00:00,7.6,0.3,51.6,1,1.78,2,20
2021-02-11 21:00:00,5.9,0.2,58.3,1,3.68,2,21
2021-02-11 22:00:00,5.2,0.2,60.6,1,5.04,2,22
2021-02-11 23:00:00,4.3,0.3,64.9,1,2.58,2,23
2021-02-12 00:00:00,3.7,0.0,66.8,1,2.6,2,0
2021-02-12 01:00:00,3.3,0.6,64.9,1,2.11,2,1
2021-02-12 02:00:00,2.5,0.3,69.3,1,2.9,2,2
2021-02-12 03:00:00,2.2,0.5,71.5,1,2.91,2,3
2021-02-12 04:00:00,1.9,0.8,72.4,1,2.73,2,4
2021-02-12 05:00:00,1.3,0.5,75.5,1,2.4,2,5
2021-02-12 06:00:00,0.8,0.2,79.7,1,1.73,2,6
2021-02-12 07:00:00,1.0,0.4,75.4,1,1.12,2,7
2021-02-12 08:00:00,0.5,0.6,80.1,1,1.11,2,8
2021-02-12 09:00:00,2.7,0.8,67.6,1,1.22,2,9
2021-02-12 10:00:00,3.6,1.1,63.9,1,1.33,2,10
2021-02-12 11:00:00,5.4,1.2,56.1,1,1.22,2,11
2021-02-12 12:00:00,8.5,1.0,46.6,1,2.14,2,12
2021-02-12 13:00:00,10.5,1.5,32.7,1,2.64,2,13
2021-02-12 14:00:00,12.7,1.6,27.1,1,2.73,2,14
2021-02-12 15:00:00,13.6,2.2,23.3,1,1.52,2,15
2021-02-12 16:00:00,12.6,2.2,26.1,1,1.81,2,16
2021-02-12 17:00:00,12.7,1.8,28.0,1,0.79,2,17
2021-02-12 18:00:00,11.3,1.5,27.8,1,0.91,2,18
2021-02-12 19:00:00,10.0,0.7,33.8,1,1.96,2,19
2021-02-12 20:00:00,8.9,1.1,45.4,1,1.58,2,20
2021-02-12 21:00:00,8.3,1.1,45.1,1,2.56,2,21
2021-02-12 22:00:00,6.3,0.4,52.7,1,3.28,2,22
2021-02-12 23:00:00,5.8,0.2,58.4,1,3.06,2,23
2021-02-13 00:00:00,4.5,0.1,57.0,1,2.5,2,0
2021-02-13 01:00:00,3.5,0.5,58.9,1,1.69,2,1
2021-02-13 02:00:00,2.8,0.4,60.6,1,1.8,2,2
2021-02-13 03:00:00,2.1,0.0,62.8,1,1.81,2,3
2021-02-13 04:00:00,2.0,0.5,64.6,1,1.0,2,4
2021-02-13 05:00:00,1.7,0.4,65.4,1,0.2,2,5
2021-02-13 06:00:00,0.8,0.6,70.4,1,0.3,2,6
2021-02-13 07:00:00,0.4,0.4,76.1,1,0.7,2,7
2021-02-13 08:00:00,0.6,0.0,71.8,1,0.21,2,8
2021-02-13 09:00:00,2.2,0.6,64.6,1,0.0,2,9
2021-02-13 10:00:00,3.9,1.3,53.8,1,0.83,2,10
2021-02-13 11:00:00,6.8,0.9,42.3,1,0.7,2,11
2021-02-13 12:00:00,8.9,0.8,40.0,1,2.95,2,12
2021-02-13 13:00:00,11.8,0.6,20.5,1,4.38,2,13
2021-02-13 14:00:00,14.0,0.9,18.0,1,3.12,2,14
2021-02-13 15:00:00,14.7,1.1,16.3,1,3.22,2,15
2021-02-13 16:00:00,14.7,2.0,23.9,1,3.49,2,16
2021-02-13 17:00:00,14.0,1.9,25.1,1,3.97,2,17
2021-02-13 18:00:00,12.3,1.2,31.0,1,2.46,2,18
2021-02-13 19:00:00,11.2,1.0,32.5,1,3.42,2,19
2021-02-13 20:00:00,9.9,0.6,36.6,1,3.14,2,20
2021-02-13 21:00:00,8.7,0.2,40.7,1,2.96,2,21
2021-02-13 22:00:00,7.5,0.4,45.4,1,2.35,2,22
2021-02-13 23:00:00,6.5,0.2,49.7,1,2.86,2,23
2021-02-14 00:00:00,6.7,0.5,49.8,1,3.14,2,0
2021-02-14 01:00:00,6.1,0.5,50.0,1,2.57,2,1
2021-02-14 02:00:00,6.1,0.6,51.9,1,2.67,2,2
2021-02-14 03:00:00,6.0,0.4,48.8,1,3.68,2,3
2021-02-14 04:00:00,5.9,0.5,50.9,1,3.26,2,4
2021-02-14 05:00:00,6.2,0.4,51.4,1,2.2,2,5
2021-02-14 06:00:00,6.2,0.5,50.6,1,1.69,2,6
2021-02-14 07:00:00,5.8,0.3,51.5,1,1.89,2,7
2021-02-14 08:00:00,6.2,0.4,53.3,1,1.48,2,8
2021-02-14 09:00:00,7.1,1.0,49.6,1,1.29,2,9
2021-02-14 10:00:00,8.7,0.9,42.2,1,1.48,2,10
2021-02-14 11:00:00,10.6,1.5,34.3,1,2.69,2,11
2021-02-14 12:00:00,12.1,1.1,30.5,1,2.6,2,12
2021-02-14 13:00:00,13.6,0.7,26.7,1,2.08,2,13
2021-02-14 14:00:00,13.7,1.2,26.5,1,1.4,2,14
2021-02-14 15:00:00,13.5,0.9,27.5,1,1.95,2,15
2021-02-14 16:00:00,13.6,1.8,26.3,1,2.75,2,16
2021-02-14 17:00:00,13.1,1.3,27.5,1,3.29,2,17
2021-02-14 18:00:00,12.7,1.8,29.3,1,2.63,2,18
2021-02-14 19:00:00,11.8,1.1,35.3,1,2.51,2,19
2021-02-14 20:00:00,11.1,1.0,39.9,1,3.3,2,20
2021-02-14 21:00:00,9.6,0.5,45.2,1,3.19,2,21
2021-02-14 22:00:00,9.4,0.4,48.5,1,2.23,2,22
2021-02-14 23:00:00,10.1,1.2,45.4,1,2.81,2,23
2021-02-15 00:00:00,9.7,2.0,46.3,0,4.66,2,0
2021-02-15 01:00:00,8.7,1.6,48.1,0,5.05,2,1
2021-02-15 02:00:00,8.4,1.4,46.0,0,4.86,2,2
2021-02-15 03:00:00,7.7,1.2,51.5,0,4.68,2,3
2021-02-15 04:00:00,7.2,2.0,59.8,0,4.69,2,4
2021-02-15 05:00:00,6.1,1.4,74.1,0,3.81,2,5
2021-02-15 06:00:00,5.6,1.4,81.7,0,3.52,2,6
2021-02-15 07:00:00,5.7,2.8,82.7,0,3.15,2,7
2021-02-15 08:00:00,5.7,3.0,85.1,0,3.23,2,8
2021-02-15 09:00:00,4.3,4.0,82.6,0,2.87,2,9
2021-02-15 10:00:00,3.0,3.0,80.2,0,1.87,2,10
2021-02-15 11:00:00,2.0,3.8,73.8,0,6.31,2,11
2021-02-15 12:00:00,2.9,4.6,56.7,0,8.49,2,12
2021-02-15 13:00:00,2.8,4.6,50.5,0,16.24,2,13
2021-02-15 14:00:00,2.9,3.9,43.5,0,21.6,2,14
2021-02-15 15:00:00,3.1,5.0,35.5,0,20.91,2,15
2021-02-15 16:00:00,2.7,3.8,31.2,0,21.3,2,16
2021-02-15 17:00:00,1.5,4.1,32.9,0,20.11,2,17
2021-02-15 18:00:00,-0.2,3.2,36.2,0,18.45,2,18
2021-02-15 19:00:00,-1.3,3.5,38.9,0,17.96,2,19
2021-02-15 20:00:00,-2.2,3.8,43.0,0,16.02,2,20
2021-02-15 21:00:00,-2.9,2.8,45.7,0,14.3,2,21
2021-02-15 22:00:00,-3.4,2.9,47.7,0,11.8,2,22
2021-02-15 23:00:00,-3.9,2.7,45.0,0,11.01,2,23
2021-02-16 00:00:00,-4.2,3.5,47.0,0,13.31,2,0
2021-02-16 01:00:00,-4.2,2.6,47.9,0,11.62,2,1
2021-02-16 02:00:00,-4.4,1.9,50.2,0,10.2,2,2
2021-02-16 03:00:00,-4.4,2.0,50.2,0,10.92,2,3
2021-02-16 04:00:00,-4.8,1.3,48.0,0,9.1,2,4
2021-02-16 05:00:00,-4.9,0.5,45.0,0,8.59,2,5
2021-02-16 06:00:00,-5.2,0.5,44.5,0,9.35,2,6
2021-02-16 07:00:00,-4.3,1.3,43.5,0,9.11,2,7
2021-02-16 08:00:00,-4.1,1.8,49.8,0,8.69,2,8
2021-02-16 09:00:00,-4.1,2.3,42.4,0,8.59,2,9
2021-02-16 10:00:00,-4.9,2.6,64.8,0,8.49,2,10
2021-02-16 11:00:00,-4.6,1.9,75.7,0,9.2,2,11
2021-02-16 12:00:00,-4.6,2.3,78.9,0,15.93,2,12
2021-02-16 13:00:00,-4.5,1.7,79.7,0,26.88,2,13
2021-02-16 14:00:00,-4.1,2.4,76.8,0,27.49,2,14
2021-02-16 15:00:00,-2.7,2.4,61.4,0,26.11,2,15
2021-02-16 16:00:00,-1.6,2.7,47.8,0,24.48,2,16
2021-02-16 17:00:00,-1.1,2.4,48.2,0,24.37,2,17
2021-02-16 18:00:00,-2.2,3.3,28.5,0,23.42,2,18
2021-02-16 19:00:00,-3.1,3.4,30.7,0,21.44,2,19
2021-02-16 20:00:00,-3.9,3.1,33.0,0,20.27,2,20
2021-02-16 21:00:00,-4.8,3.4,39.8,0,20.53,2,21
2021-02-16 22:00:00,-5.0,2.6,40.6,0,18.85,2,22
2021-02-16 23:00:00,-5.4,3.2,36.5,0,15.98,2,23
2021-02-17 00:00:00,-6.2,4.7,38.0,0,15.84,2,0
2021-02-17 01:00:00,-6.9,3.4,36.3,0,14.0,2,1
2021-02-17 02:00:00,-7.4,2.5,37.4,0,13.22,2,2
2021-02-17 03:00:00,-7.8,3.8,36.4,0,12.86,2,3
2021-02-17 04:00:00,-8.3,3.4,33.1,0,11.66,2,4
2021-02-17 05:00:00,-8.8,3.1,36.2,0,11.71,2,5
2021-02-17 06:00:00,-9.1,3.5,36.2,0,11.27,2,6
2021-02-17 07:00:00,-9.3,3.4,37.6,0,11.63,2,7
2021-02-17 08:00:00,-9.3,3.2,39.6,0,10.49,2,8
2021-02-17 09:00:00,-8.9,2.7,35.6,0,11.04,2,9
2021-02-17 10:00:00,-8.4,3.7,33.2,0,9.29,2,10
2021-02-17 11:00:00,-7.7,3.2,33.0,0,10.36,2,11
2021-02-17 12:00:00,-6.4,3.3,31.0,0,13.58,2,12
2021-02-17 13:00:00,-5.6,3.3,27.1,0,27.48,2,13
2021-02-17 14:00:00,-4.9,4.2,26.3,0,26.16,2,14
2021-02-17 15:00:00,-4.5,4.0,24.2,0,23.54,2,15
2021-02-17 16:00:00,-4.4,3.5,24.9,0,24.99,2,16
2021-02-17 17:00:00,-5.1,4.4,28.4,0,25.0,2,17
2021-02-17 18:00:00,-5.8,3.2,31.6,0,24.75,2,18
2021-02-17 19:00:00,-7.3,4.3,44.1,0,25.33,2,19
2021-02-17 20:00:00,-8.1,2.9,50.1,0,23.58,2,20
2021-02-17 21:00:00,-8.3,3.7,43.6,0,22.21,2,21
2021-02-17 22:00:00,-8.3,3.7,41.7,0,20.27,2,22
2021-02-17 23:00:00,-8.2,3.4,38.3,0,18.54,2,23
2021-02-18 00:00:00,-8.4,3.0,37.3,0,18.56,2,0
2021-02-18 01:00:00,-8.6,2.7,38.3,0,17.64,2,1
2021-02-18 02:00:00,-8.6,2.5,39.9,0,15.18,2,2
2021-02-18 03:00:00,-9.1,2.7,39.4,0,13.44,2,3
2021-02-18 04:00:00,-9.3,3.2,37.8,0,13.25,2,4
2021-02-18 05:00:00,-9.4,2.9,38.7,0,13.04,2,5
2021-02-18 06:00:00,-9.5,3.3,38.2,0,11.92,2,6
2021-02-18 07:00:00,-9.4,3.1,37.8,0,12.06,2,7
2021-02-18 08:00:00,-9.1,2.7,39.7,0,11.94,2,8
2021-02-18 09:00:00,-8.1,2.1,38.3,0,15.18,2,9
2021-02-18 10:00:00,-7.0,3.2,34.9,0,25.12,2,10
2021-02-18 11:00:00,-5.5,2.3,32.4,0,23.68,2,11
2021-02-18 12:00:00,-4.3,2.8,31.1,0,25.3,2,12
2021-02-18 13:00:00,-3.0,2.1,28.7,0,37.37,2,13
2021-02-18 14:00:00,-1.4,2.3,26.9,0,33.16,2,14
2021-02-18 15:00:00,-0.8,2.3,26.3,0,35.69,2,15
2021-02-18 16:00:00,-0.7,2.1,26.5,0,34.01,2,16
2021-02-18 17:00:00,-0.2,2.0,27.8,0,32.73,2,17
2021-02-18 18:00:00,-1.4,2.2,29.8,0,35.18,2,18
2021-02-18 19:00:00,-1.6,1.8,31.2,0,31.37,2,19
2021-02-18 20:00:00,-1.7,1.8,33.1,0,30.32,2,20
2021-02-18 21:00:00,-2.2,2.5,34.4,0,24.17,2,21
2021-02-18 22:00:00,-2.7,1.8,37.4,0,18.21,2,22
2021-02-18 23:00:00,-3.1,1.8,40.3,0,14.1,2,23
2021-02-19 00:00:00,-3.8,1.0,43.2,0,14.53,2,0
2021-02-19 01:00:00,-3.9,1.4,47.1,0,12.29,2,1
2021-02-19 02:00:00,-4.2,1.2,47.8,0,10.24,2,2
2021-02-19 03:00:00,-4.3,0.8,51.5,0,8.21,2,3
2021-02-19 04:00:00,-4.7,0.8,57.8,0,7.9,2,4
2021-02-19 05:00:00,-5.4,1.1,63.6,0,6.91,2,5
2021-02-19 06:00:00,-5.8,1.0,62.5,0,6.4,2,6
2021-02-19 07:00:00,-5.9,0.9,64.1,0,7.1,2,7
2021-02-19 08:00:00,-5.3,0.9,63.2,0,7.63,2,8
2021-02-19 09:00:00,-4.1,1.1,57.4,0,7.94,2,9
2021-02-19 10:00:00,-1.7,1.3,49.6,0,16.32,2,10
2021-02-19 11:00:00,1.0,1.8,47.9,0,18.54,2,11
2021-02-19 12:00:00,3.2,1.6,45.2,0,23.3,2,12
2021-02-19 13:00:00,6.2,2.3,45.8,0,36.31,2,13
2021-02-19 14:00:00,7.4,2.7,45.9,0,33.84,2,14
2021-02-19 15:00:00,8.2,2.5,46.7,0,33.06,2,15
2021-02-19 16:00:00,9.2,2.9,44.7,0,29.74,2,16
2021-02-19 17:00:00,8.4,2.9,50.8,0,30.2,2,17
2021-02-19 18:00:00,7.3,2.5,58.1,0,28.81,2,18
2021-02-19 19:00:00,6.8,1.7,61.8,0,24.46,2,19
2021-02-19 20:00:00,6.5,1.7,64.2,0,24.43,2,20
2021-02-19 21:00:00,6.2,1.7,68.0,0,17.31,2,21
2021-02-19 22:00:00,6.1,1.9,68.9,0,15.55,2,22
2021-02-19 23:00:00,6.0,1.8,71.3,0,12.93,2,23
2021-02-20 00:00:00,6.0,2.5,73.2,1,15.64,2,0
2021-02-20 01:00:00,6.1,1.8,74.9,1,14.79,2,1
2021-02-20 02:00:00,6.4,2.4,76.2,1,12.63,2,2
2021-02-20 03:00:00,5.9,0.7,79.8,1,11.84,2,3
2021-02-20 04:00:00,6.2,1.1,79.9,1,10.84,2,4
2021-02-20 05:00:00,6.3,0.9,80.1,1,10.85,2,5
2021-02-20 06:00:00,6.4,0.9,80.8,1,10.64,2,6
2021-02-20 07:00:00,6.6,1.0,80.5,1,10.43,2,7
2021-02-20 08:00:00,6.6,1.7,80.1,1,10.44,2,8
2021-02-20 09:00:00,7.0,1.9,77.1,1,10.12,2,9
2021-02-20 10:00:00,7.5,1.8,73.5,1,10.61,2,10
2021-02-20 11:00:00,8.5,2.0,64.6,1,11.7,2,11
