,DateTime,temp,windspeed,humidity,holiday,Amount(total),month,hour
0,2020-12-15 06:00:00,-9.3,1.8,31.1,0,0.0,12,6
1,2020-12-15 07:00:00,-9.2,1.5,31.6,0,6.26,12,7
2,2020-12-15 08:00:00,-9.1,1.3,32.9,0,6.18,12,8
3,2020-12-15 09:00:00,-8.6,1.5,31.4,0,5.44,12,9
4,2020-12-15 10:00:00,-7.7,1.1,28.2,0,5.87,12,10
5,2020-12-15 11:00:00,-6.9,2.4,27.4,0,8.1,12,11
6,2020-12-15 12:00:00,-5.9,2.1,24.6,0,27.06,12,12
7,2020-12-15 13:00:00,-4.6,2.7,19.8,0,33.23,12,13
8,2020-12-15 14:00:00,-3.9,2.9,17.7,0,33.05,12,14
9,2020-12-15 15:00:00,-4.8,2.4,20.8,0,24.66,12,15
10,2020-12-15 16:00:00,-4.6,1.9,21.9,0,32.39,12,16
11,2020-12-15 17:00:00,-5.1,2.6,22.5,0,44.87,12,17
12,2020-12-15 18:00:00,-5.7,3.2,24.7,0,36.5,12,18
13,2020-12-15 19:00:00,-5.8,1.6,29.4,0,33.42,12,19
14,2020-12-15 20:00:00,-6.1,2.4,34.3,0,30.66,12,20
15,2020-12-15 21:00:00,-6.4,2.1,39.4,0,18.51,12,21
16,2020-12-15 22:00:00,-6.9,2.0,41.7,0,16.05,12,22
17,2020-12-15 23:00:00,-7.4,2.5,44.5,0,14.64,12,23
18,2020-12-16 00:00:00,-8.2,1.6,45.4,0,16.1,12,0
19,2020-12-16 01:00:00,-8.7,1.4,45.4,0,11.31,12,1
20,2020-12-16 02:00:00,-8.8,1.5,43.9,0,10.0,12,2
21,2020-12-16 03:00:00,-8.8,1.5,39.9,0,8.34,12,3
22,2020-12-16 04:00:00,-8.9,1.5,39.0,0,6.68,12,4
23,2020-12-16 05:00:00,-9.0,2.0,36.0,0,6.92,12,5
24,2020-12-16 06:00:00,-9.3,0.9,40.7,0,7.54,12,6
25,2020-12-16 07:00:00,-8.9,1.3,33.3,0,7.95,12,7
26,2020-12-16 08:00:00,-9.0,1.9,29.3,0,7.74,12,8
27,2020-12-16 09:00:00,-8.6,2.4,30.4,0,7.52,12,9
28,2020-12-16 10:00:00,-8.0,2.8,25.2,0,7.63,12,10
29,2020-12-16 11:00:00,-7.0,2.3,22.3,0,7.52,12,11
30,2020-12-16 12:00:00,-6.2,1.8,23.3,0,22.51,12,12
31,2020-12-16 13:00:00,-4.4,2.1,21.2,0,32.22,12,13
32,2020-12-16 14:00:00,-4.1,3.1,19.6,0,37.82,12,14
33,2020-12-16 15:00:00,-4.4,2.7,24.3,0,42.23,12,15
34,2020-12-16 16:00:00,-4.1,2.0,21.6,0,34.13,12,16
35,2020-12-16 17:00:00,-4.3,1.7,23.7,0,32.69,12,17
36,2020-12-16 18:00:00,-5.0,3.3,23.8,0,31.77,12,18
37,2020-12-16 19:00:00,-5.3,3.3,24.1,0,30.59,12,19
38,2020-12-16 20:00:00,-6.0,1.0,30.2,0,27.73,12,20
39,2020-12-16 21:00:00,-6.5,2.3,30.7,0,27.47,12,21
40,2020-12-16 22:00:00,-7.1,2.3,35.4,0,24.99,12,22
41,2020-12-16 23:00:00,-7.5,1.3,42.9,0,22.99,12,23
42,2020-12-17 00:00:00,-7.8,1.7,44.5,0,18.13,12,0
43,2020-12-17 01:00:00,-8.2,1.3,43.8,0,14.79,12,1
44,2020-12-17 02:00:00,-8.8,1.2,48.0,0,12.85,12,2
45,2020-12-17 03:00:00,-8.9,0.7,45.4,0,12.46,12,3
46,2020-12-17 04:00:00,-9.7,1.8,52.1,0,12.38,12,4
47,2020-12-17 05:00:00,-9.6,1.3,50.1,0,12.53,12,5
48,2020-12-17 06:00:00,-9.8,0.6,44.6,0,10.2,12,6
49,2020-12-17 07:00:00,-9.7,0.6,49.6,0,10.42,12,7
50,2020-12-17 08:00:00,-9.8,1.2,58.8,0,10.31,12,8
51,2020-12-17 09:00:00,-8.8,1.7,61.5,0,10.4,12,9
52,2020-12-17 10:00:00,-7.0,1.4,52.1,0,10.51,12,10
53,2020-12-17 11:00:00,-5.5,1.6,40.6,0,10.92,12,11
54,2020-12-17 12:00:00,-3.8,1.5,38.8,0,25.06,12,12
55,2020-12-17 13:00:00,-1.8,1.0,31.9,0,34.88,12,13
56,2020-12-17 14:00:00,-0.2,2.5,25.6,0,37.07,12,14
57,2020-12-17 15:00:00,-0.6,2.7,21.1,0,36.73,12,15
58,2020-12-17 16:00:00,-0.6,1.9,21.7,0,33.67,12,16
59,2020-12-17 17:00:00,-0.6,1.3,24.0,0,42.98,12,17
60,2020-12-17 18:00:00,-1.6,0.7,28.8,0,41.32,12,18
61,2020-12-17 19:00:00,-1.2,1.0,28.0,0,37.08,12,19
62,2020-12-17 20:00:00,-0.9,1.2,30.2,0,31.93,12,20
63,2020-12-17 21:00:00,-1.7,0.9,35.8,0,21.99,12,21
64,2020-12-17 22:00:00,-1.4,1.3,33.1,0,21.76,12,22
65,2020-12-17 23:00:00,-1.5,1.2,36.3,0,21.41,12,23
66,2020-12-18 00:00:00,-1.3,1.7,40.4,0,24.4,12,0
67,2020-12-18 01:00:00,-1.3,1.0,50.2,0,21.02,12,1
68,2020-12-18 02:00:00,-1.2,0.9,57.5,0,16.79,12,2
69,2020-12-18 03:00:00,-1.4,1.0,59.2,0,15.88,12,3
70,2020-12-18 04:00:00,-1.8,1.3,60.0,0,15.46,12,4
71,2020-12-18 05:00:00,-2.0,0.7,69.0,0,15.05,12,5
72,2020-12-18 06:00:00,-1.9,1.1,68.2,0,13.14,12,6
73,2020-12-18 07:00:00,-2.1,1.2,66.5,0,13.44,12,7
74,2020-12-18 08:00:00,-2.0,1.1,67.2,0,13.55,12,8
75,2020-12-18 09:00:00,-1.6,0.9,68.8,0,13.46,12,9
76,2020-12-18 10:00:00,-0.5,1.3,64.2,0,19.12,12,10
77,2020-12-18 11:00:00,0.5,0.7,62.1,0,42.89,12,11
78,2020-12-18 12:00:00,0.9,2.6,39.6,0,63.33,12,12
79,2020-12-18 13:00:00,1.5,2.7,33.4,0,67.34,12,13
80,2020-12-18 14:00:00,2.0,2.9,35.0,0,61.75,12,14
81,2020-12-18 15:00:00,1.2,3.5,33.3,0,51.38,12,15
82,2020-12-18 16:00:00,1.2,2.7,31.1,0,49.19,12,16
83,2020-12-18 17:00:00,0.5,2.8,32.3,0,54.46,12,17
84,2020-12-18 18:00:00,-0.2,2.9,35.5,0,50.42,12,18
85,2020-12-18 19:00:00,-0.9,2.2,33.5,0,53.47,12,19
86,2020-12-18 20:00:00,-2.3,3.3,27.7,0,47.25,12,20
87,2020-12-18 21:00:00,-3.2,2.4,39.0,0,46.14,12,21
88,2020-12-18 22:00:00,-3.9,2.4,40.2,0,44.83,12,22
89,2020-12-18 23:00:00,-4.2,2.7,35.8,0,45.58,12,23
90,2020-12-19 00:00:00,-4.5,1.5,36.9,1,46.45,12,0
91,2020-12-19 01:00:00,-4.8,1.6,31.8,1,26.04,12,1
92,2020-12-19 02:00:00,-5.1,2.0,28.1,1,15.2,12,2
93,2020-12-19 03:00:00,-5.6,1.4,36.0,1,14.09,12,3
94,2020-12-19 04:00:00,-6.0,1.2,38.3,1,13.49,12,4
95,2020-12-19 05:00:00,-6.1,1.6,34.7,1,13.76,12,5
96,2020-12-19 06:00:00,-6.4,1.5,32.8,1,13.24,12,6
97,2020-12-19 07:00:00,-6.7,1.0,33.1,1,13.11,12,7
98,2020-12-19 08:00:00,-7.4,0.9,32.8,1,12.82,12,8
99,2020-12-19 09:00:00,-6.5,1.0,28.7,1,13.02,12,9
100,2020-12-19 10:00:00,-5.6,1.3,23.8,1,12.2,12,10
101,2020-12-19 11:00:00,-4.1,1.3,28.0,1,13.35,12,11
102,2020-12-19 12:00:00,-3.3,1.9,21.3,1,18.63,12,12
103,2020-12-19 13:00:00,-1.3,2.4,16.4,1,17.72,12,13
104,2020-12-19 14:00:00,-1.1,3.1,21.3,1,21.02,12,14
105,2020-12-19 15:00:00,-1.7,3.0,24.8,1,19.79,12,15
106,2020-12-19 16:00:00,-1.7,2.1,27.5,1,22.47,12,16
107,2020-12-19 17:00:00,-1.9,2.0,30.9,1,22.02,12,17
108,2020-12-19 18:00:00,-2.3,0.9,34.1,1,23.32,12,18
109,2020-12-19 19:00:00,-2.0,1.2,34.0,1,21.28,12,19
110,2020-12-19 20:00:00,-2.0,1.4,35.8,1,18.56,12,20
111,2020-12-19 21:00:00,-2.1,1.4,38.3,1,15.16,12,21
112,2020-12-19 22:00:00,-2.4,1.7,41.5,1,16.4,12,22
113,2020-12-19 23:00:00,-2.8,0.9,43.8,1,14.33,12,23
114,2020-12-20 00:00:00,-3.0,2.0,52.1,1,13.29,12,0
115,2020-12-20 01:00:00,-3.6,1.6,42.2,1,11.54,12,1
116,2020-12-20 02:00:00,-4.3,1.3,39.4,1,8.84,12,2
117,2020-12-20 03:00:00,-4.5,1.1,41.0,1,8.23,12,3
118,2020-12-20 04:00:00,-5.0,0.8,43.6,1,9.18,12,4
119,2020-12-20 05:00:00,-4.9,0.8,44.1,1,9.39,12,5
120,2020-12-20 06:00:00,-5.9,0.6,49.3,1,7.52,12,6
121,2020-12-20 07:00:00,-6.7,0.8,58.1,1,7.64,12,7
122,2020-12-20 08:00:00,-6.9,1.4,49.0,1,7.31,12,8
123,2020-12-20 09:00:00,-5.8,1.0,46.4,1,7.75,12,9
124,2020-12-20 10:00:00,-4.6,1.2,37.8,1,7.85,12,10
125,2020-12-20 11:00:00,-3.4,1.5,33.8,1,7.22,12,11
126,2020-12-20 12:00:00,-2.3,1.4,28.9,1,7.97,12,12
127,2020-12-20 13:00:00,-0.2,0.8,24.9,1,7.74,12,13
128,2020-12-20 14:00:00,0.9,3.0,22.3,1,7.94,12,14
129,2020-12-20 15:00:00,0.4,2.4,25.5,1,15.64,12,15
130,2020-12-20 16:00:00,0.4,2.7,26.7,1,10.35,12,16
131,2020-12-20 17:00:00,0.0,1.8,27.9,1,13.01,12,17
132,2020-12-20 18:00:00,-0.3,1.6,31.1,1,14.42,12,18
133,2020-12-20 19:00:00,-0.7,1.6,41.1,1,15.84,12,19
134,2020-12-20 20:00:00,-1.0,1.1,43.5,1,14.18,12,20
135,2020-12-20 21:00:00,-1.5,0.7,49.8,1,13.91,12,21
136,2020-12-20 22:00:00,-2.1,0.5,53.9,1,11.62,12,22
137,2020-12-20 23:00:00,-2.4,0.5,58.3,1,12.67,12,23
138,2020-12-21 00:00:00,-3.2,0.4,63.8,0,13.36,12,0
139,2020-12-21 01:00:00,-3.5,0.0,60.2,0,9.01,12,1
140,2020-12-21 02:00:00,-3.8,0.4,61.5,0,8.0,12,2
141,2020-12-21 03:00:00,-4.6,0.5,64.6,0,5.54,12,3
142,2020-12-21 04:00:00,-4.8,0.5,68.4,0,5.66,12,4
143,2020-12-21 05:00:00,-5.1,0.5,70.0,0,5.06,12,5
144,2020-12-21 06:00:00,-5.5,0.5,72.3,0,5.27,12,6
145,2020-12-21 07:00:00,-5.4,1.1,72.1,0,5.27,12,7
146,2020-12-21 08:00:00,-5.5,0.4,73.3,0,5.71,12,8
147,2020-12-21 09:00:00,-4.4,0.7,70.7,0,5.5,12,9
148,2020-12-21 10:00:00,-3.2,0.8,62.3,0,6.03,12,10
149,2020-12-21 11:00:00,-1.5,1.0,57.1,0,9.47,12,11
150,2020-12-21 12:00:00,1.3,0.9,33.7,0,22.26,12,12
151,2020-12-21 13:00:00,3.2,0.6,33.7,0,30.19,12,13
152,2020-12-21 14:00:00,4.1,2.2,36.0,0,27.49,12,14
153,2020-12-21 15:00:00,3.8,2.0,42.9,0,24.7,12,15
154,2020-12-21 16:00:00,3.1,1.9,43.7,0,25.66,12,16
155,2020-12-21 17:00:00,2.9,1.3,44.7,0,26.26,12,17
156,2020-12-21 18:00:00,2.6,1.5,48.9,0,26.38,12,18
157,2020-12-21 19:00:00,1.4,0.7,55.1,0,26.98,12,19
158,2020-12-21 20:00:00,1.6,0.9,56.4,0,19.7,12,20
159,2020-12-21 21:00:00,0.7,0.5,61.4,0,12.18,12,21
160,2020-12-21 22:00:00,-0.3,0.7,69.2,0,10.16,12,22
161,2020-12-21 23:00:00,-1.1,0.8,70.5,0,8.55,12,23
162,2020-12-22 00:00:00,-1.4,0.7,70.5,0,8.65,12,0
163,2020-12-22 01:00:00,-2.1,1.1,72.6,0,6.94,12,1
164,2020-12-22 02:00:00,-2.2,0.9,74.7,0,7.27,12,2
165,2020-12-22 03:00:00,-2.6,0.6,78.8,0,6.55,12,3
166,2020-12-22 04:00:00,-1.8,0.6,74.2,0,7.06,12,4
167,2020-12-22 05:00:00,-1.5,0.5,73.9,0,7.69,12,5
168,2020-12-22 06:00:00,-1.3,0.5,71.9,0,7.9,12,6
169,2020-12-22 07:00:00,-1.0,0.3,72.2,0,7.99,12,7
170,2020-12-22 08:00:00,-0.8,0.4,74.3,0,8.79,12,8
171,2020-12-22 09:00:00,-0.2,1.0,72.2,0,8.28,12,9
172,2020-12-22 10:00:00,1.3,0.6,67.3,0,8.17,12,10
173,2020-12-22 11:00:00,2.1,1.2,65.1,0,9.18,12,11
174,2020-12-22 12:00:00,4.1,0.8,60.9,0,18.27,12,12
175,2020-12-22 13:00:00,5.7,1.9,54.3,0,28.32,12,13
176,2020-12-22 14:00:00,5.6,2.4,46.4,0,29.03,12,14
177,2020-12-22 15:00:00,5.8,2.1,43.5,0,26.46,12,15
178,2020-12-22 16:00:00,5.8,2.5,39.6,0,25.12,12,16
179,2020-12-22 17:00:00,5.5,1.1,41.1,0,27.91,12,17
180,2020-12-22 18:00:00,4.5,0.8,48.3,0,28.26,12,18
181,2020-12-22 19:00:00,4.1,0.7,51.3,0,28.23,12,19
182,2020-12-22 20:00:00,3.6,0.6,55.3,0,21.87,12,20
183,2020-12-22 21:00:00,2.9,0.4,58.6,0,16.2,12,21
184,2020-12-22 22:00:00,2.1,0.6,61.3,0,14.71,12,22
185,2020-12-22 23:00:00,1.9,1.2,63.7,0,13.82,12,23
186,2020-12-23 00:00:00,1.7,0.6,65.5,0,12.45,12,0
187,2020-12-23 01:00:00,0.3,1.1,71.1,0,8.43,12,1
188,2020-12-23 02:00:00,-0.1,0.3,75.2,0,7.96,12,2
189,2020-12-23 03:00:00,-0.7,0.5,79.3,0,6.75,12,3
190,2020-12-23 04:00:00,-0.5,0.7,79.5,0,8.07,12,4
191,2020-12-23 05:00:00,-0.6,0.5,80.1,0,7.46,12,5
192,2020-12-23 06:00:00,-0.1,0.2,78.3,0,8.3,12,6
193,2020-12-23 07:00:00,0.4,0.6,77.9,0,10.03,12,7
194,2020-12-23 08:00:00,0.8,0.7,73.8,0,9.95,12,8
195,2020-12-23 09:00:00,2.0,1.2,72.2,0,9.64,12,9
196,2020-12-23 10:00:00,3.1,0.7,68.7,0,10.44,12,10
197,2020-12-23 11:00:00,4.1,1.5,62.9,0,10.53,12,11
198,2020-12-23 12:00:00,5.7,1.2,59.6,0,19.15,12,12
199,2020-12-23 13:00:00,7.4,0.4,55.9,0,23.74,12,13
200,2020-12-23 14:00:00,8.5,1.5,54.7,0,25.24,12,14
201,2020-12-23 15:00:00,8.7,1.4,56.4,0,21.57,12,15
202,2020-12-23 16:00:00,8.6,3.2,56.4,0,21.85,12,16
203,2020-12-23 17:00:00,8.4,3.5,59.1,0,23.47,12,17
204,2020-12-23 18:00:00,7.9,2.4,65.7,0,21.45,12,18
205,2020-12-23 19:00:00,7.1,1.7,73.0,0,20.77,12,19
206,2020-12-23 20:00:00,6.1,0.7,77.8,0,16.52,12,20
207,2020-12-23 21:00:00,6.5,0.9,76.6,0,14.83,12,21
208,2020-12-23 22:00:00,6.4,0.8,76.1,0,14.93,12,22
209,2020-12-23 23:00:00,6.5,1.4,76.4,0,12.06,12,23
210,2020-12-24 00:00:00,5.9,1.2,80.7,0,10.7,12,0
211,2020-12-24 01:00:00,6.5,1.2,80.5,0,6.54,12,1
212,2020-12-24 02:00:00,5.5,0.4,84.3,0,5.28,12,2
213,2020-12-24 03:00:00,5.2,0.0,87.2,0,6.16,12,3
214,2020-12-24 04:00:00,6.2,1.1,79.0,0,6.37,12,4
215,2020-12-24 05:00:00,5.3,1.3,73.6,0,5.57,12,5
216,2020-12-24 06:00:00,4.7,1.4,70.9,0,5.57,12,6
217,2020-12-24 07:00:00,4.2,1.2,67.7,0,5.67,12,7
218,2020-12-24 08:00:00,3.9,1.3,63.6,0,5.58,12,8
219,2020-12-24 09:00:00,4.1,1.3,62.0,0,5.29,12,9
220,2020-12-24 10:00:00,4.8,2.1,53.4,0,5.19,12,10
221,2020-12-24 11:00:00,5.0,3.0,48.2,0,12.17,12,11
222,2020-12-24 12:00:00,5.0,3.3,34.7,0,18.49,12,12
223,2020-12-24 13:00:00,5.6,3.5,29.3,0,20.26,12,13
224,2020-12-24 14:00:00,5.4,4.1,30.2,0,26.28,12,14
225,2020-12-24 15:00:00,4.3,3.3,32.4,0,20.03,12,15
226,2020-12-24 16:00:00,3.7,3.3,34.9,0,19.47,12,16
227,2020-12-24 17:00:00,3.3,2.3,41.4,0,20.26,12,17
228,2020-12-24 18:00:00,2.6,2.5,43.7,0,22.46,12,18
229,2020-12-24 19:00:00,2.0,2.6,41.9,0,20.61,12,19
230,2020-12-24 20:00:00,1.4,2.5,43.5,0,16.65,12,20
231,2020-12-24 21:00:00,0.7,2.7,43.7,0,12.0,12,21
232,2020-12-24 22:00:00,0.1,2.7,45.9,0,9.15,12,22
233,2020-12-24 23:00:00,-0.3,2.3,50.7,0,8.27,12,23
234,2020-12-25 00:00:00,-0.7,2.3,52.6,1,6.58,12,0
235,2020-12-25 01:00:00,-1.0,1.5,52.6,1,4.68,12,1
236,2020-12-25 02:00:00,-1.2,0.7,53.8,1,4.48,12,2
237,2020-12-25 03:00:00,-1.3,1.2,52.0,1,3.68,12,3
238,2020-12-25 04:00:00,-1.3,2.4,46.5,1,3.17,12,4
239,2020-12-25 05:00:00,-1.7,1.9,50.5,1,3.28,12,5
240,2020-12-25 06:00:00,-1.8,2.6,46.7,1,3.18,12,6
241,2020-12-25 07:00:00,-2.2,2.5,45.5,1,2.98,12,7
242,2020-12-25 08:00:00,-2.3,1.8,43.7,1,3.19,12,8
243,2020-12-25 09:00:00,-1.7,1.2,37.9,1,2.78,12,9
244,2020-12-25 10:00:00,-0.6,1.5,30.7,1,2.69,12,10
245,2020-12-25 11:00:00,0.5,1.9,27.7,1,2.37,12,11
246,2020-12-25 12:00:00,1.5,2.5,30.6,1,2.58,12,12
247,2020-12-25 13:00:00,2.9,2.9,31.0,1,3.71,12,13
248,2020-12-25 14:00:00,3.6,2.7,29.9,1,3.59,12,14
249,2020-12-25 15:00:00,3.2,3.2,28.6,1,3.58,12,15
250,2020-12-25 16:00:00,2.9,2.4,29.5,1,4.79,12,16
251,2020-12-25 17:00:00,2.5,1.7,31.2,1,6.29,12,17
252,2020-12-25 18:00:00,2.2,1.4,34.2,1,6.18,12,18
253,2020-12-25 19:00:00,1.9,1.1,35.5,1,6.48,12,19
254,2020-12-25 20:00:00,1.6,1.5,38.0,1,4.76,12,20
255,2020-12-25 21:00:00,1.2,0.7,42.1,1,4.56,12,21
256,2020-12-25 22:00:00,0.5,0.8,46.9,1,4.28,12,22
257,2020-12-25 23:00:00,-0.7,0.7,50.8,1,3.46,12,23
258,2020-12-26 00:00:00,-1.2,0.6,55.1,1,3.97,12,0
259,2020-12-26 01:00:00,-0.6,0.8,55.4,1,3.66,12,1
260,2020-12-26 02:00:00,-0.2,1.3,60.0,1,4.09,12,2
261,2020-12-26 03:00:00,-0.5,0.9,64.9,1,3.48,12,3
262,2020-12-26 04:00:00,-1.4,1.3,68.8,1,3.47,12,4
263,2020-12-26 05:00:00,-1.2,0.9,67.6,1,3.38,12,5
264,2020-12-26 06:00:00,-0.7,0.7,68.7,1,3.59,12,6
265,2020-12-26 07:00:00,-1.2,1.4,72.4,1,3.38,12,7
266,2020-12-26 08:00:00,-1.0,0.9,74.7,1,3.39,12,8
267,2020-12-26 09:00:00,-0.2,0.8,72.0,1,3.27,12,9
268,2020-12-26 10:00:00,1.6,0.8,64.1,1,3.49,12,10
269,2020-12-26 11:00:00,3.0,0.9,59.1,1,2.97,12,11
270,2020-12-26 12:00:00,5.0,0.8,55.1,1,3.69,12,12
271,2020-12-26 13:00:00,6.5,1.8,49.4,1,4.51,12,13
272,2020-12-26 14:00:00,7.5,2.0,45.7,1,4.18,12,14
273,2020-12-26 15:00:00,7.2,2.9,45.0,1,4.98,12,15
274,2020-12-26 16:00:00,7.0,2.2,42.0,1,7.06,12,16
275,2020-12-26 17:00:00,6.5,2.3,42.0,1,9.24,12,17
276,2020-12-26 18:00:00,5.5,1.0,47.0,1,10.7,12,18
277,2020-12-26 19:00:00,3.8,0.4,53.9,1,8.29,12,19
278,2020-12-26 20:00:00,3.7,0.9,55.2,1,7.39,12,20
279,2020-12-26 21:00:00,2.8,0.6,59.1,1,6.49,12,21
280,2020-12-26 22:00:00,1.7,0.7,65.5,1,6.19,12,22
281,2020-12-26 23:00:00,1.0,0.5,67.6,1,5.2,12,23
282,2020-12-27 00:00:00,1.4,0.9,65.5,1,5.31,12,0
283,2020-12-27 01:00:00,1.3,0.5,68.1,1,4.62,12,1
284,2020-12-27 02:00:00,1.5,1.0,65.8,1,4.34,12,2
285,2020-12-27 03:00:00,1.9,0.3,66.3,1,4.24,12,3
286,2020-12-27 04:00:00,2.1,0.5,68.1,1,2.93,12,4
287,2020-12-27 05:00:00,2.4,0.0,67.9,1,2.94,12,5
288,2020-12-27 06:00:00,2.0,0.4,73.0,1,2.84,12,6
289,2020-12-27 07:00:00,1.8,0.4,76.9,1,3.14,12,7
290,2020-12-27 08:00:00,1.7,0.6,78.5,1,2.83,12,8
291,2020-12-27 09:00:00,2.1,0.7,76.9,1,2.84,12,9
292,2020-12-27 10:00:00,3.5,1.0,68.6,1,3.14,12,10
293,2020-12-27 11:00:00,5.2,1.1,63.5,1,3.44,12,11
294,2020-12-27 12:00:00,6.8,0.9,57.5,1,3.34,12,12
295,2020-12-27 13:00:00,9.1,1.3,47.0,1,3.43,12,13
296,2020-12-27 14:00:00,9.6,1.6,43.4,1,2.72,12,14
297,2020-12-27 15:00:00,9.2,2.0,43.6,1,3.01,12,15
298,2020-12-27 16:00:00,8.7,1.0,42.8,1,4.29,12,16
299,2020-12-27 17:00:00,8.1,0.7,43.7,1,6.17,12,17
300,2020-12-27 18:00:00,7.5,0.8,47.8,1,6.95,12,18
301,2020-12-27 19:00:00,7.1,0.6,52.0,1,7.22,12,19
302,2020-12-27 20:00:00,6.5,0.7,54.6,1,6.04,12,20
303,2020-12-27 21:00:00,7.1,0.7,53.4,1,6.45,12,21
304,2020-12-27 22:00:00,6.4,0.7,55.2,1,7.34,12,22
305,2020-12-27 23:00:00,5.5,0.7,62.8,1,6.76,12,23
306,2020-12-28 00:00:00,4.8,0.3,65.0,0,6.26,12,0
307,2020-12-28 01:00:00,5.3,0.8,64.9,0,4.18,12,1
308,2020-12-28 02:00:00,5.5,0.9,65.9,0,2.58,12,2
309,2020-12-28 03:00:00,4.6,0.5,86.5,0,2.29,12,3
310,2020-12-28 04:00:00,4.4,0.6,85.3,0,2.3,12,4
311,2020-12-28 05:00:00,4.5,0.3,83.2,0,2.39,12,5
312,2020-12-28 06:00:00,4.4,0.2,85.6,0,3.3,12,6
313,2020-12-28 07:00:00,3.4,0.4,85.9,0,3.0,12,7
314,2020-12-28 08:00:00,3.2,0.5,88.5,0,2.9,12,8
315,2020-12-28 09:00:00,4.1,0.9,85.1,0,2.91,12,9
316,2020-12-28 10:00:00,5.5,0.3,79.6,0,4.01,12,10
317,2020-12-28 11:00:00,6.4,0.8,76.1,0,5.12,12,11
318,2020-12-28 12:00:00,7.5,0.8,69.1,0,11.11,12,12
319,2020-12-28 13:00:00,8.5,0.6,56.3,0,21.39,12,13
320,2020-12-28 14:00:00,9.8,0.6,46.9,0,21.93,12,14
321,2020-12-28 15:00:00,9.7,0.7,41.1,0,17.59,12,15
322,2020-12-28 16:00:00,9.7,0.5,34.4,0,16.14,12,16
323,2020-12-28 17:00:00,9.5,0.9,35.1,0,14.75,12,17
324,2020-12-28 18:00:00,8.7,0.9,51.5,0,14.53,12,18
325,2020-12-28 19:00:00,8.3,1.5,46.0,0,15.51,12,19
326,2020-12-28 20:00:00,7.2,0.5,54.7,0,12.16,12,20
327,2020-12-28 21:00:00,6.5,0.7,60.0,0,11.06,12,21
328,2020-12-28 22:00:00,6.2,0.8,60.4,0,9.6,12,22
329,2020-12-28 23:00:00,5.2,0.7,67.2,0,9.0,12,23
330,2020-12-29 00:00:00,4.5,0.3,70.3,0,6.93,12,0
331,2020-12-29 01:00:00,3.6,0.2,73.8,0,5.56,12,1
332,2020-12-29 02:00:00,3.3,0.4,76.3,0,3.59,12,2
333,2020-12-29 03:00:00,2.4,0.0,81.4,0,2.89,12,3
334,2020-12-29 04:00:00,2.1,0.4,80.1,0,2.4,12,4
335,2020-12-29 05:00:00,2.1,0.5,82.9,0,2.31,12,5
336,2020-12-29 06:00:00,1.7,0.3,82.5,0,2.21,12,6
337,2020-12-29 07:00:00,1.8,0.1,83.2,0,2.42,12,7
338,2020-12-29 08:00:00,1.9,1.2,82.4,0,2.42,12,8
339,2020-12-29 09:00:00,2.9,0.5,78.5,0,2.32,12,9
340,2020-12-29 10:00:00,4.0,1.2,68.7,0,2.42,12,10
341,2020-12-29 11:00:00,4.0,2.8,49.7,0,5.14,12,11
342,2020-12-29 12:00:00,3.8,1.6,53.6,0,9.07,12,12
343,2020-12-29 13:00:00,3.8,1.3,56.1,0,16.56,12,13
344,2020-12-29 14:00:00,3.0,2.3,65.4,0,23.04,12,14
345,2020-12-29 15:00:00,2.5,2.5,72.9,0,20.93,12,15
346,2020-12-29 16:00:00,2.3,1.5,67.3,0,22.31,12,16
347,2020-12-29 17:00:00,1.4,2.5,69.8,0,25.3,12,17
348,2020-12-29 18:00:00,1.0,1.8,64.2,0,27.98,12,18
349,2020-12-29 19:00:00,0.4,1.8,54.8,0,25.11,12,19
350,2020-12-29 20:00:00,-1.0,2.7,49.1,0,21.74,12,20
351,2020-12-29 21:00:00,-2.4,2.8,29.1,0,15.59,12,21
352,2020-12-29 22:00:00,-3.8,3.7,29.7,0,9.32,12,22
353,2020-12-29 23:00:00,-4.4,3.2,38.4,0,7.31,12,23
354,2020-12-30 00:00:00,-5.1,2.9,40.7,0,8.07,12,0
355,2020-12-30 01:00:00,-6.1,3.0,44.0,0,8.53,12,1
356,2020-12-30 02:00:00,-7.1,2.5,46.3,0,9.49,12,2
357,2020-12-30 03:00:00,-7.6,2.5,52.1,0,8.8,12,3
358,2020-12-30 04:00:00,-8.5,3.5,52.7,0,8.62,12,4
359,2020-12-30 05:00:00,-9.5,3.3,50.5,0,9.7,12,5
360,2020-12-30 06:00:00,-9.8,1.9,49.1,0,9.84,12,6
361,2020-12-30 07:00:00,-10.4,1.9,50.4,0,9.76,12,7
362,2020-12-30 08:00:00,-10.7,2.2,53.5,0,10.2,12,8
363,2020-12-30 09:00:00,-11.3,3.7,53.4,0,10.56,12,9
364,2020-12-30 10:00:00,-10.5,1.9,44.1,0,11.11,12,10
365,2020-12-30 11:00:00,-10.5,3.2,40.4,0,11.97,12,11
366,2020-12-30 12:00:00,-9.4,3.4,38.4,0,12.67,12,12
367,2020-12-30 13:00:00,-9.0,3.8,31.2,0,29.03,12,13
368,2020-12-30 14:00:00,-7.9,2.8,32.9,0,32.87,12,14
369,2020-12-30 15:00:00,-8.8,3.2,34.5,0,29.84,12,15
370,2020-12-30 16:00:00,-8.5,3.6,33.5,0,25.98,12,16
371,2020-12-30 17:00:00,-9.0,2.9,36.1,0,30.8,12,17
